,Item_ID,AIdent,Activation,Completion,Pay_Rate,Bill_Rate,Margin,Hours_Worked,Branch,City,How_Heard,Profit
4714,667605,207712,10/16/2017,1/16/2018,10,13.2,3.2,425.26,09-Lancaster,Lancaster,Friend/Relative Referral,1360.832
4715,676713,207712,1/18/2018,,9.25,12.58,3.33,172.5,09-Lancaster,Lancaster,Friend/Relative Referral,574.425
4716,668048,207883,10/20/2017,10/20/2017,10,13.2,3.2,7.03,09-Lancaster,logan,Craigslist,22.496
4717,668306,207883,10/20/2017,10/31/2017,10,13.2,3.2,52.42,09-Lancaster,logan,Craigslist,167.744
4718,667877,207883,10/17/2017,10/19/2017,9,12.06,3.06,8,09-Lancaster,logan,Craigslist,24.48
4719,667606,207925,10/16/2017,10/17/2017,10,13.2,3.2,7.78,09-Lancaster,rushville,Other web site,24.896
4720,668049,208261,10/20/2017,10/30/2017,10,13.2,3.2,23.51,09-Lancaster,Lancaster,Walk-In,75.232
4721,668340,208267,10/24/2017,1/29/2018,10,13.2,3.2,528.53,09-Lancaster,Shawnee,Indeed,1691.296
4722,668050,208269,10/20/2017,10/23/2017,10,13.2,3.2,15.33,09-Lancaster,Lancaster,Friend/Relative Referral,49.056
4723,669305,208492,11/1/2017,11/2/2017,10,13.2,3.2,8.66,09-Lancaster,lancaster,Indeed,27.712
4724,669291,208498,10/31/2017,10/31/2017,10,13.2,3.2,6.75,07-Columbus East,COLUMBUS,Walk-In,21.6
4725,668584,208534,10/26/2017,11/24/2017,10,13.2,3.2,67.75,08-Columbus West,columbus,Other web site,216.8
4726,669289,208694,10/30/2017,11/2/2017,10,13.2,3.2,21.5,08-Columbus West,columbus,Friend/Relative Referral,68.8
4727,669304,208752,11/1/2017,1/29/2018,10,13.2,3.2,501.05,09-Lancaster,Lancaster,Indeed,1603.36
4728,670789,208800,11/8/2017,11/9/2017,10,13.2,3.2,10.25,08-Columbus West,columbus,Walk-In,32.8
4729,669437,209144,11/2/2017,11/10/2017,10,13.2,3.2,52.72,09-Lancaster,lancaster,Walk-In,168.704
4730,676241,209144,1/11/2018,,9.25,12.58,3.33,238,09-Lancaster,lancaster,Walk-In,792.54
4731,672426,209144,11/27/2017,1/9/2018,9,12.06,3.06,219,09-Lancaster,lancaster,Walk-In,670.14
4732,672023,209271,11/22/2017,11/29/2017,10,13.2,3.2,17.08,09-Lancaster,Lancaster,Other web site,54.656
4733,675588,209331,1/8/2018,,10,13.2,3.2,175.14,08-Columbus West,columbus,,560.448
4734,677286,209331,11/8/2018,,10,13.2,3.2,91.7,08-Columbus West,columbus,,293.44
4735,672660,209331,12/4/2017,1/5/2018,9.5,12.54,3.04,206.25,08-Columbus West,columbus,,627
4736,669517,209331,11/6/2017,12/3/2017,9,11.88,2.88,140.25,08-Columbus West,columbus,,403.92
4737,672255,209723,11/28/2017,12/26/2017,10,13.2,3.2,111,07-Columbus East,columbus,Friend/Relative Referral,355.2
4738,672422,209737,11/28/2017,12/11/2017,10,13.2,3.2,67.65,09-Lancaster,Lancaster,Walk-In,216.48
4739,676787,209737,1/22/2018,2/2/2018,9,12.06,3.06,16,09-Lancaster,Lancaster,Walk-In,48.96
4740,672421,209751,11/28/2017,12/15/2017,10,13.2,3.2,122.38,09-Lancaster,Lancaster,Indeed,391.616
4741,672148,209926,11/27/2017,11/27/2017,10,13.2,3.2,8.2,09-Lancaster,Lancaster,Indeed,26.24
4742,672805,221128,12/4/2017,12/5/2017,10,13.2,3.2,4.05,09-Lancaster,Logan,Friend/Relative Referral,12.96
4743,673361,221128,12/11/2017,,9.25,12.58,3.33,395.5,09-Lancaster,Logan,Friend/Relative Referral,1317.015
4744,672701,221204,12/4/2017,12/27/2017,10,13.2,3.2,108.19,09-Lancaster,Lancaster,Friend/Relative Referral,346.208
4745,675521,221204,1/4/2018,,9.25,12.58,3.33,270.75,09-Lancaster,Lancaster,Friend/Relative Referral,901.5975
4746,672727,221219,11/29/2017,11/29/2017,10,13.2,3.2,2.5,07-Columbus East,Columbus,Friend/Relative Referral,8
4747,672804,221346,12/4/2017,12/11/2017,10,13.2,3.2,53.38,09-Lancaster,lancaster,,170.816
4748,672808,221450,12/4/2017,1/8/2018,10,13.2,3.2,161.78,09-Lancaster,Lancaster,Friend/Relative Referral,517.696
4749,676788,221450,1/22/2018,2/13/2018,9,12.06,3.06,24,09-Lancaster,Lancaster,Friend/Relative Referral,73.44
4750,672910,221577,12/5/2017,12/8/2017,10,13.2,3.2,27.75,07-Columbus East,columbus ,Indeed,88.8
4751,672906,221615,12/5/2017,1/15/2018,10,13.2,3.2,187,07-Columbus East,columbus,Walk-In,598.4
4752,673188,221629,12/7/2017,12/14/2017,10,13.2,3.2,58.85,09-Lancaster,lancaster,Friend/Relative Referral,188.32
4753,676631,221629,1/17/2018,,9,12.06,3.06,238,09-Lancaster,lancaster,Friend/Relative Referral,728.28
4754,673390,221650,12/4/2017,12/8/2017,10,13.2,3.2,15.75,08-Columbus West,Columbus ,Walk-In,50.4
4755,673185,221674,12/7/2017,12/27/2017,10,13.2,3.2,124.52,09-Lancaster,Logan,Craigslist,398.464
4756,676450,221674,1/15/2018,,9,12.06,3.06,224,09-Lancaster,Logan,Craigslist,685.44
4757,673006,221709,12/6/2017,12/8/2017,10,13.2,3.2,25.27,09-Lancaster,Lancaster,,80.864
4758,673555,221709,12/11/2017,,9,12.06,3.06,376,09-Lancaster,Lancaster,,1150.56
4759,674303,221811,12/19/2017,1/19/2018,10,13.2,3.2,59.25,08-Columbus West,columbus,Walk-In,189.6
4760,674304,221811,12/19/2017,1/19/2018,10,13.2,3.2,57.75,08-Columbus West,columbus,Walk-In,184.8
4761,674186,222285,12/15/2017,,10,13.2,3.2,369.06,09-Lancaster,Lancaster,Walk-In,1180.992
4762,675168,222357,12/20/2017,12/20/2017,10,13.2,3.2,8,12-Chicago,Joliet,Friend/Relative Referral,25.6
4763,674492,222357,12/18/2017,12/30/2017,10,12.8,2.8,12.9,12-Chicago,Joliet,Friend/Relative Referral,36.12
4764,678245,222442,2/15/2018,,10,13.2,3.2,53.61,09-Lancaster,Lancaster,,171.552
4765,674176,222442,12/13/2017,1/9/2018,9,12.06,3.06,106,09-Lancaster,Lancaster,,324.36
4766,676789,222442,1/22/2018,2/14/2018,9,12.06,3.06,64,09-Lancaster,Lancaster,,195.84
4767,675567,222636,12/27/2017,,10,13.2,3.2,146.04,12-Chicago,merrilliville,Indeed,467.328
4768,676635,223464,1/8/2018,1/12/2018,10,13.2,3.2,8,12-Chicago,Chicago,,25.6
4769,676633,223535,1/8/2018,1/18/2018,10,13.2,3.2,15.25,12-Chicago,Chicago,,48.8
4770,677562,224346,2/5/2018,2/12/2018,10,13.2,3.2,16,07-Columbus East,columbus,Walk-In,51.2
4771,677561,224372,2/5/2018,2/12/2018,10,13.2,3.2,40,08-Columbus West,Columbus,Friend/Relative Referral,128
4772,678317,224372,2/5/2018,,10,13.2,3.2,80,08-Columbus West,Columbus,Friend/Relative Referral,256
4773,678073,224524,2/13/2018,2/14/2018,10,13.2,3.2,7.52,09-Lancaster,lancaster,Friend/Relative Referral,24.064
4774,678325,224707,2/12/2018,,10,13.2,3.2,79.25,07-Columbus East,Columbus,Friend/Relative Referral,253.6
4775,678067,224811,2/13/2018,,10,13.2,3.2,83.53,09-Lancaster,Lancaster,Walk-In,267.296
4776,678261,224938,2/15/2018,,10,13.2,3.2,61.99,09-Lancaster,Lancaster,Friend/Relative Referral,198.368
4777,678070,225014,2/13/2018,,10,13.2,3.2,57.04,09-Lancaster,Lancaster,Zip Recruiter,182.528
4778,678316,225092,2/15/2018,,10,13.2,3.2,56.25,07-Columbus East,columbus,Walk-In,180
4779,678246,225249,2/15/2018,2/15/2018,10,13.2,3.2,0.5,09-Lancaster,baltimore ,Monster.com,1.6
4780,678262,225252,2/15/2018,,10,13.2,3.2,56.07,09-Lancaster,Lancaster,Walk-In,179.424
4781,663757,184308,8/14/2017,10/16/2017,10,13.15,3.15,426.25,03-Independence,Akron,,1342.6875
4782,671173,209135,11/15/2017,12/8/2017,9.59,13.14,3.55,141.5,05-Elyria,Amherst,Friend/Relative Referral,502.325
4783,674379,222124,12/14/2017,1/18/2018,9.59,13.14,3.55,168,05-Elyria,elyria,Walk-In,596.4
4784,670291,185096,11/13/2017,12/17/2017,10.25,13.12,2.87,180.15,06-Akron,Akron,Craigslist,517.0305
4785,669718,185096,11/6/2017,11/12/2017,10,12.8,2.8,40.5,06-Akron,Akron,Craigslist,113.4
4786,665343,185096,9/6/2017,9/26/2017,9.25,11.84,2.59,120.5,06-Akron,Akron,Craigslist,312.095
4787,667071,185096,10/10/2017,10/10/2017,9.25,11.84,2.59,0,06-Akron,Akron,Craigslist,0
4788,667789,185096,10/10/2017,11/5/2017,9.25,11.84,2.59,150.53,06-Akron,Akron,Craigslist,389.8727
4789,664790,185605,8/31/2017,9/10/2017,10.25,13.12,2.87,16,06-Akron,canal fulton,Craigslist,45.92
4790,665338,185605,8/31/2017,9/15/2017,10.25,13.12,2.87,64.25,06-Akron,canal fulton,Craigslist,184.3975
4791,667932,186297,9/19/2017,10/20/2017,10.25,13.12,2.87,17.75,06-Akron,akron,Walk-In,50.9425
4792,666208,186297,9/19/2017,10/22/2017,10,12.8,2.8,109.25,06-Akron,akron,Walk-In,305.9
4793,669728,186917,11/6/2017,12/7/2017,10.25,13.12,2.87,169.25,06-Akron,Akron,Walk-In,485.7475
4794,668588,186917,10/30/2017,11/5/2017,9.5,12.16,2.66,40.75,06-Akron,Akron,Walk-In,108.395
4795,666574,186917,9/27/2017,10/29/2017,9.25,11.84,2.59,178.55,06-Akron,Akron,Walk-In,462.4445
4796,669407,187095,11/6/2017,1/19/2018,10.25,13.12,2.87,376.27,06-Akron,Akron,Newspaper Ad,1079.8949
4797,667131,187095,10/2/2017,11/5/2017,10,12.8,2.8,193.75,06-Akron,Akron,Newspaper Ad,542.5
4798,666880,207346,10/6/2017,10/6/2017,10.25,13.12,2.87,8,06-Akron,Akron,Craigslist,22.96
4799,668542,208465,10/26/2017,10/26/2017,10.25,13.12,2.87,8,06-Akron,AKRON,Craigslist,22.96
4800,672592,208579,12/4/2017,12/8/2017,10.25,13.12,2.87,2,06-Akron,Akron,Indeed,5.74
4801,670156,208579,11/6/2017,12/3/2017,10,12.8,2.8,116,06-Akron,Akron,Indeed,324.8
4802,668630,208579,10/27/2017,11/5/2017,9.25,11.84,2.59,8,06-Akron,Akron,Indeed,20.72
4803,670096,208579,10/30/2016,11/5/2017,9.25,11.84,2.59,0,06-Akron,Akron,Indeed,0
4804,670155,208579,10/30/2017,11/5/2017,9.25,11.84,2.59,40.25,06-Akron,Akron,Indeed,104.2475
4805,675244,221110,1/1/2018,1/24/2018,10.25,13.12,2.87,57.5,06-Akron,akron OH,Friend/Relative Referral,165.025
4806,678414,221110,2/15/2018,,9.75,12.87,3.12,56,06-Akron,akron OH,Friend/Relative Referral,174.72
4807,672402,221110,11/29/2017,12/17/2017,10,12.8,2.8,87,06-Akron,akron OH,Friend/Relative Referral,243.6
4808,674961,221110,12/18/2017,12/31/2017,10,12.8,2.8,62.25,06-Akron,akron OH,Friend/Relative Referral,174.3
4809,678311,223640,2/19/2018,,10.25,13.12,2.87,32,06-Akron,akron,Friend/Relative Referral,91.84
4810,676396,223640,1/16/2018,2/4/2018,10,12.8,2.8,64,06-Akron,akron,Friend/Relative Referral,179.2
4811,677740,223640,2/5/2018,2/18/2018,10,12.8,2.8,121.25,06-Akron,akron,Friend/Relative Referral,339.5
4812,664003,184329,8/14/2017,8/31/2017,9.75,13.08,3.33,26.5,12-Chicago,Chicago Heights,,88.245
4813,663092,184329,7/24/2017,8/13/2017,8.75,11.7,2.95,75,12-Chicago,Chicago Heights,,221.25
4814,663086,184329,7/24/2017,8/3/2017,8.25,11.04,2.79,30,12-Chicago,Chicago Heights,,83.7
4815,673808,208637,12/4/2017,12/22/2017,9.75,13.08,3.33,66.75,12-Chicago,Park Forest,,222.2775
4816,668580,208637,10/19/2017,12/4/2017,8.75,11.7,2.95,230.25,12-Chicago,Park Forest,,679.2375
4817,678285,208226,2/12/2018,,9.74,13.05,3.31,80,05-Elyria,Wellington,Friend/Relative Referral,264.8
4818,668977,208226,10/30/2017,12/31/2017,8.29,11.36,3.07,333,05-Elyria,Wellington,Friend/Relative Referral,1022.31
4819,675663,208226,1/1/2018,2/11/2018,8.44,11.31,2.87,216,05-Elyria,Wellington,Friend/Relative Referral,619.92
4820,668861,208738,10/30/2017,11/10/2017,9,13.05,4.05,131.25,05-Elyria,Oberlin ,Friend/Relative Referral,531.5625
4821,678043,184356,2/12/2018,,9.72,13.02,3.3,100,05-Elyria,wellington,Indeed,330
4822,667610,184727,10/9/2017,10/16/2017,9.72,13.02,3.3,49.5,05-Elyria,Lorain,Indeed,163.35
4823,666532,186829,10/2/2017,10/4/2017,9.72,13.02,3.3,8.75,05-Elyria,Lorain,,28.875
4824,668253,208276,10/20/2017,11/5/2017,9.72,13.02,3.3,96.75,05-Elyria,LaGrange,,319.275
4825,668641,208681,10/27/2017,11/9/2017,9.72,13.02,3.3,50,05-Elyria,Wellington,,165
4826,676577,222796,1/8/2018,1/19/2018,9.72,13.02,3.3,40,05-Elyria,Lorain,Walk-In,132
4827,675928,223158,1/8/2018,1/19/2018,9.72,13.02,3.3,40,05-Elyria,lorain,Friend/Relative Referral,132
4828,676877,223994,1/23/2018,1/25/2018,9.72,13.02,3.3,10,05-Elyria,Lorain,Friend/Relative Referral,33
4829,677312,223994,1/24/2018,,9,12.33,3.33,31.75,05-Elyria,Lorain,Friend/Relative Referral,105.7275
4830,677426,224544,1/31/2018,2/6/2018,9.72,13.02,3.3,20,05-Elyria,Elyria,Indeed,66
4831,677425,224545,1/31/2018,,9.72,13.02,3.3,109,05-Elyria,Elyria,Walk-In,359.7
4832,678250,225046,2/15/2018,,9.72,13.02,3.3,29.75,05-Elyria,Lorain,Walk-In,98.175
4833,664818,185431,8/29/2017,9/1/2017,9.5,13.02,3.52,32,05-Elyria,North Ridgeville,Indeed,112.64
4834,668975,207501,10/23/2017,10/23/2017,9.5,13.02,3.52,6,05-Elyria,Lorain,Friend/Relative Referral,21.12
4835,669936,208050,11/2/2017,,9.5,13.02,3.52,543.5,05-Elyria,elyria,Walk-In,1913.12
4836,663542,184241,8/9/2017,8/16/2017,10,13,3,22,09-Lancaster,lancaster,Flyer,66
4837,663999,184384,8/17/2017,9/14/2017,10,13,3,108,09-Lancaster,thurston,Friend/Relative Referral,324
4838,672365,184471,11/20/2017,11/20/2017,10,13,3,1.75,05-Elyria,Lorain,Other web site,5.25
4839,672296,184518,11/20/2017,12/6/2017,10,13,3,142.75,05-Elyria,Lorain,Friend/Relative Referral,428.25
4840,668854,184518,10/31/2017,11/19/2017,9,11.7,2.7,100.5,05-Elyria,Lorain,Friend/Relative Referral,271.35
4841,672344,184523,11/25/2017,11/25/2017,10,13,3,0.5,05-Elyria,Lorain,Friend/Relative Referral,1.5
4842,664017,184873,8/7/2017,9/8/2017,10,13,3,76.22,07-Columbus East,Columbus,Craigslist,228.66
4843,664329,184896,8/16/2017,8/16/2017,10,13,3,23,08-Columbus West,columbus,Friend/Relative Referral,69
4844,664341,184896,8/16/2017,9/14/2017,10,13,3,84.7,08-Columbus West,columbus,Friend/Relative Referral,254.1
4845,664053,184903,8/16/2017,,10,13,3,906.5,07-Columbus East,Westerville,,2719.5
4846,672366,186516,11/20/2017,12/23/2017,10,13,3,247.5,05-Elyria,Lorain ,Indeed,742.5
4847,675298,186516,12/24/2017,1/2/2018,9,11.7,2.7,22.5,05-Elyria,Lorain ,Indeed,60.75
4848,672950,186553,12/1/2017,12/6/2017,10,13,3,39,05-Elyria,Elyria ,Other web site,117
4849,666107,186598,9/21/2017,,10,13,3,834.97,09-Lancaster,Amanda,Friend/Relative Referral,2504.91
4850,674512,187161,12/21/2017,12/23/2017,10,13,3,11.5,05-Elyria,elyria,Indeed,34.5
4851,675283,187161,12/24/2017,1/3/2018,9,11.7,2.7,27.5,05-Elyria,elyria,Indeed,74.25
4852,672406,207493,11/20/2017,11/30/2017,10,13,3,59.25,05-Elyria,elyria,Indeed,177.75
4853,672288,207792,11/20/2017,11/22/2017,10,13,3,24.25,05-Elyria,North Ridgeville,Friend/Relative Referral,72.75
4854,670038,207792,11/8/2017,11/19/2017,9,11.7,2.7,105,05-Elyria,North Ridgeville,Friend/Relative Referral,283.5
4855,672335,207932,11/25/2017,11/25/2017,10,13,3,1.5,05-Elyria,Elyria,Indeed,4.5
4856,672369,207981,11/22/2017,11/23/2017,10,13,3,4,05-Elyria,Amherst,Indeed,12
4857,673308,208206,12/11/2017,12/26/2017,10,13,3,69,05-Elyria,Lorain,Walk-In,207
4858,672291,208646,11/20/2017,11/25/2017,10,13,3,35.25,05-Elyria,Lorain,,105.75
4859,668829,208646,10/27/2017,11/19/2017,9,11.7,2.7,43.25,05-Elyria,Lorain,,116.775
4860,672290,208647,11/20/2017,11/25/2017,10,13,3,41.75,05-Elyria,Lorain,Friend/Relative Referral,125.25
4861,668831,208647,10/27/2017,11/19/2017,9,11.7,2.7,62.75,05-Elyria,Lorain,Friend/Relative Referral,169.425
4862,672947,208735,12/1/2017,12/10/2017,10,13,3,71.5,05-Elyria,Lorain,Indeed,214.5
4863,668878,208735,10/31/2017,11/14/2017,9,12.33,3.33,70.5,05-Elyria,Lorain,Indeed,234.765
4864,672953,208884,12/1/2017,12/23/2017,10,13,3,112.75,05-Elyria,Lorain ,Other web site,338.25
4865,675310,208884,12/24/2017,1/29/2018,9,11.7,2.7,129.25,05-Elyria,Lorain ,Other web site,348.975
4866,672312,209129,11/20/2017,12/1/2017,10,13,3,80,05-Elyria,Lorain,Indeed,240
4867,669501,209129,11/2/2017,11/19/2017,9,11.7,2.7,94.5,05-Elyria,Lorain,Indeed,255.15
4868,673269,209163,12/5/2017,12/5/2017,10,13,3,6.5,05-Elyria,lorain,Friend/Relative Referral,19.5
4869,670067,209163,11/8/2017,11/9/2017,9,12.33,3.33,55.25,05-Elyria,lorain,Friend/Relative Referral,183.9825
4870,672319,209244,11/20/2017,12/1/2017,10,13,3,72.25,05-Elyria,Loarin,Indeed,216.75
4871,670785,209244,11/7/2017,11/19/2017,9,11.7,2.7,51.5,05-Elyria,Loarin,Indeed,139.05
4872,672320,209245,11/20/2017,12/1/2017,10,13,3,84.25,05-Elyria,Lorain,Indeed,252.75
4873,670784,209245,11/7/2017,11/19/2017,9,11.7,2.7,41.5,05-Elyria,Lorain,Indeed,112.05
4874,672294,209540,11/20/2017,12/23/2017,10,13,3,262.75,05-Elyria,Elyria,Friend/Relative Referral,788.25
4875,670753,209540,11/9/2017,11/19/2017,9,11.7,2.7,56,05-Elyria,Elyria,Friend/Relative Referral,151.2
4876,675272,209540,12/24/2017,1/29/2018,9,11.7,2.7,168.75,05-Elyria,Elyria,Friend/Relative Referral,455.625
4877,672323,209834,11/20/2017,12/23/2017,10,13,3,279.5,05-Elyria,Sheffield Lake,Indeed,838.5
4878,670773,209834,11/10/2017,11/19/2017,9,11.7,2.7,50,05-Elyria,Sheffield Lake,Indeed,135
4879,675284,209834,12/24/2017,1/29/2018,9,11.7,2.7,191.25,05-Elyria,Sheffield Lake,Indeed,516.375
4880,672306,209975,11/20/2017,12/23/2017,10,13,3,148.5,05-Elyria,Lorian,Walk-In,445.5
4881,671519,209975,11/13/2017,11/19/2017,9,11.7,2.7,18,05-Elyria,Lorian,Walk-In,48.6
4882,672326,209976,11/20/2017,12/17/2017,10,13,3,130.25,05-Elyria,Lorain,,390.75
4883,671520,209976,11/13/2017,11/19/2017,9,11.7,2.7,12.5,05-Elyria,Lorain,,33.75
4884,672952,210111,12/1/2017,12/2/2017,10,13,3,1,05-Elyria,lorain ,Walk-In,3
4885,672405,210326,11/20/2017,11/21/2017,10,13,3,9.25,05-Elyria,Elyria,Friend/Relative Referral,27.75
4886,672370,210405,11/22/2017,12/8/2017,10,13,3,136.25,05-Elyria,Lorain,,408.75
4887,672371,210406,11/22/2017,12/23/2017,10,13,3,192,05-Elyria,Lorain,,576
4888,675304,210406,12/24/2017,1/29/2018,9,11.7,2.7,133.25,05-Elyria,Lorain,,359.775
4889,673324,210456,12/4/2017,12/5/2017,10,13,3,8,05-Elyria,Elyria,Friend/Relative Referral,24
4890,672367,210506,11/20/2017,12/23/2017,10,13,3,240.5,05-Elyria,Lorain,Walk-In,721.5
4891,675303,210506,12/24/2017,1/29/2018,9,11.7,2.7,141.5,05-Elyria,Lorain,Walk-In,382.05
4892,672368,210605,11/22/2017,11/30/2017,10,13,3,29.25,05-Elyria,South Lorain,,87.75
4893,672356,220898,11/24/2017,12/23/2017,10,13,3,175.5,05-Elyria,South Lorain,,526.5
4894,675291,220898,12/24/2017,12/27/2017,9,11.7,2.7,8.75,05-Elyria,South Lorain,,23.625
4895,672354,220993,11/26/2017,11/26/2017,10,13,3,34.5,05-Elyria,Lorain,,103.5
4896,672994,221062,11/25/2017,12/18/2017,10,13,3,110.25,05-Elyria,Lorain,Walk-In,330.75
4897,673007,221063,11/25/2017,11/29/2017,10,13,3,12,05-Elyria,lorain,Walk-In,36
4898,672991,221064,11/25/2017,12/5/2017,10,13,3,60.5,05-Elyria,lorain,Friend/Relative Referral,181.5
4899,672999,221095,11/25/2017,11/28/2017,10,13,3,2.25,05-Elyria,Lorain,Friend/Relative Referral,6.75
4900,673318,221174,12/4/2017,12/23/2017,10,13,3,149.75,05-Elyria,Elyria,Indeed,449.25
4901,675317,221174,12/24/2017,1/29/2018,9,11.7,2.7,205.5,05-Elyria,Elyria,Indeed,554.85
4902,672966,221195,11/29/2017,12/23/2017,10,13,3,184.25,05-Elyria,vermillion,Advanced Careers,552.75
4903,675312,221195,12/24/2017,1/29/2018,9,11.7,2.7,161.25,05-Elyria,vermillion,Advanced Careers,435.375
4904,672949,221209,12/1/2017,12/18/2017,10,13,3,145,05-Elyria,Lorain,Walk-In,435
4905,672959,221322,11/30/2017,11/30/2017,10,13,3,9,05-Elyria,Lorain,,27
4906,672960,221347,11/30/2017,11/30/2017,10,13,3,13,05-Elyria,Elyria,Friend/Relative Referral,39
4907,673001,221348,11/25/2017,12/23/2017,10,13,3,148.75,05-Elyria,elyria,Friend/Relative Referral,446.25
4908,675314,221348,12/24/2017,1/8/2018,9,11.7,2.7,95.25,05-Elyria,elyria,Friend/Relative Referral,257.175
4909,672962,221384,12/1/2017,12/23/2017,10,13,3,147,05-Elyria,lorain,Friend/Relative Referral,441
4910,675311,221384,12/24/2017,1/29/2018,9,11.7,2.7,173.5,05-Elyria,lorain,Friend/Relative Referral,468.45
4911,673337,221385,12/4/2017,12/23/2017,10,13,3,129.5,05-Elyria,lorain,Friend/Relative Referral,388.5
4912,675321,221385,12/24/2017,1/29/2018,9,11.7,2.7,196.25,05-Elyria,lorain,Friend/Relative Referral,529.875
4913,673338,221483,12/4/2017,12/6/2017,10,13,3,19,05-Elyria,Elyria,Friend/Relative Referral,57
4914,673354,221484,12/4/2017,12/23/2017,10,13,3,104.5,05-Elyria,Elyria,Friend/Relative Referral,313.5
4915,675299,221484,12/24/2017,1/29/2018,9,11.7,2.7,136.5,05-Elyria,Elyria,Friend/Relative Referral,368.55
4916,673322,221534,12/4/2017,12/23/2017,10,13,3,175.75,05-Elyria,Lorain,Friend/Relative Referral,527.25
4917,675318,221534,12/24/2017,1/29/2018,9,11.7,2.7,178.75,05-Elyria,Lorain,Friend/Relative Referral,482.625
4918,673363,221538,12/4/2017,12/23/2017,10,13,3,109,05-Elyria,Elyria,Friend/Relative Referral,327
4919,675297,221538,12/24/2017,1/29/2018,9,11.7,2.7,208,05-Elyria,Elyria,Friend/Relative Referral,561.6
4920,673357,221540,12/4/2017,12/6/2017,10,13,3,13.5,05-Elyria,lorain,Friend/Relative Referral,40.5
4921,673364,221541,12/4/2017,12/23/2017,10,13,3,126.5,05-Elyria,lorain,Newspaper Ad,379.5
4922,675296,221541,12/24/2017,1/4/2018,9,11.7,2.7,40.25,05-Elyria,lorain,Newspaper Ad,108.675
4923,673336,221600,12/4/2017,12/8/2017,10,13,3,27.75,05-Elyria,Lorain,Indeed,83.25
4924,673340,221601,12/4/2017,12/11/2017,10,13,3,35.5,05-Elyria,Lorain,Walk-In,106.5
4925,675222,221730,12/18/2017,1/2/2018,10,13,3,66.42,03-Independence,Marysville,Friend/Relative Referral,199.26
4926,674006,221771,12/11/2017,12/13/2017,10,13,3,1.25,05-Elyria,amherst,Indeed,3.75
4927,673303,221772,12/7/2017,12/23/2017,10,13,3,102.25,05-Elyria,Elyria,Indeed,306.75
4928,675316,221772,12/24/2017,1/29/2018,9,11.7,2.7,177.5,05-Elyria,Elyria,Indeed,479.25
4929,674002,221787,12/11/2017,12/11/2017,10,13,3,9,05-Elyria,lorain,Walk-In,27
4930,673350,221801,12/4/2017,12/14/2017,10,13,3,21.75,05-Elyria,Lorain,Walk-In,65.25
4931,673328,221824,12/4/2017,12/12/2017,10,13,3,37,05-Elyria,amherst,Friend/Relative Referral,111
4932,674943,222138,12/19/2017,12/26/2017,10,13,3,19.25,05-Elyria,Elyria,Friend/Relative Referral,57.75
4933,673989,222139,12/15/2017,12/23/2017,10,13,3,52.25,05-Elyria,Lorain,Friend/Relative Referral,156.75
4934,675294,222139,12/24/2017,1/29/2018,9,11.7,2.7,124.25,05-Elyria,Lorain,Friend/Relative Referral,335.475
4935,675220,222290,12/19/2017,12/23/2017,10,13,3,4.75,05-Elyria,lorain,Friend/Relative Referral,14.25
4936,675219,222411,12/19/2017,12/23/2017,10,13,3,37,05-Elyria,Lorain,Friend/Relative Referral,111
4937,675276,222411,12/24/2017,1/29/2018,9,11.7,2.7,82.25,05-Elyria,Lorain,Friend/Relative Referral,222.075
4938,675218,222428,12/19/2017,12/19/2017,10,13,3,9,05-Elyria,lorain,Friend/Relative Referral,27
4939,674511,222477,12/21/2017,12/23/2017,10,13,3,8,05-Elyria,Bay Village,Friend/Relative Referral,24
4940,674507,222478,12/20/2017,12/26/2017,10,13,3,16,05-Elyria,Bay Village ,Friend/Relative Referral,48
4941,674508,222479,12/20/2017,12/26/2017,10,13,3,23.5,05-Elyria,lorain,Walk-In,70.5
4942,674509,222480,12/20/2017,12/23/2017,10,13,3,13.25,05-Elyria,elyria ,Walk-In,39.75
4943,675286,222480,12/24/2017,12/26/2017,9,11.7,2.7,9,05-Elyria,elyria ,Walk-In,24.3
4944,674510,222492,12/20/2017,12/26/2017,10,13,3,16.75,05-Elyria,Lorain,,50.25
4945,665153,185330,8/28/2017,8/31/2017,9.75,12.97,3.22,10,10-West Chester,cincinnati,Walk-In,32.2
4946,667276,186289,10/2/2017,10/12/2017,9.75,12.97,3.22,3.5,10-West Chester,Middletown,Indeed,11.27
4947,666746,186448,9/25/2017,9/28/2017,9.75,12.97,3.22,29.5,11-Florence,Cincinnati,Friend/Relative Referral,94.99
4948,666747,186504,9/25/2017,9/29/2017,9.75,12.97,3.22,9.75,11-Florence,cincinnati,Friend/Relative Referral,31.395
4949,663944,184186,8/6/2017,8/14/2017,10,12.9,2.9,28.75,07-Columbus East,Columbus,Friend/Relative Referral,83.375
4950,663091,184336,7/23/2017,8/18/2017,10,12.9,2.9,25,07-Columbus East,Columbus,,72.5
4951,663491,184529,7/30/2017,8/25/2017,10,12.9,2.9,101.5,07-Columbus East,Columbus,,294.35
4952,663487,184530,7/30/2017,8/11/2017,10,12.9,2.9,8,07-Columbus East,Columbus,,23.2
4953,663502,184643,7/30/2017,8/25/2017,10,12.9,2.9,30,07-Columbus East,COLUMBUS,,87
4954,663506,184646,7/30/2017,10/30/2017,10,12.9,2.9,545,07-Columbus East,COLUMBUS,,1580.5
